status_published,id,participation
"2013-12-19 09:54:00",1568,80
"2013-12-19 01:22:00",1569,1203
"2013-12-19 00:01:00",1570,9
"2013-12-18 09:36:00",1571,137
"2013-12-18 06:56:00",1572,72
"2013-12-18 00:14:00",1573,194
"2013-12-17 03:27:00",1574,223
"2013-12-16 10:07:00",1575,224
"2013-12-16 03:21:00",1576,97
"2013-12-15 23:14:00",1577,85
"2013-12-15 09:11:00",1578,224
"2013-12-15 05:04:00",1579,110
"2013-12-14 10:09:00",1580,348
"2013-12-14 09:36:00",1581,238
"2013-12-14 07:11:00",1582,81
"2013-12-13 08:10:00",1583,97
"2013-12-13 08:09:00",1584,195
"2013-12-13 06:41:00",1585,562
"2013-12-13 03:37:00",1586,184
"2013-12-12 04:08:00",1587,192
"2013-12-10 08:33:00",1588,385
"2013-12-09 08:27:00",1589,57
"2013-12-07 07:45:00",1590,106
"2013-12-07 00:09:00",1591,154
"2013-12-05 22:44:00",1592,277
"2013-12-05 13:36:00",1593,63
"2013-12-05 08:49:00",1594,144
"2013-12-04 01:34:00",1595,117
"2013-12-03 07:58:00",1596,196
"2013-12-03 05:51:00",1597,65
"2013-12-03 05:50:00",1598,49
"2013-11-30 03:18:00",1599,187
"2013-11-27 20:57:00",1600,110
"2013-11-27 20:56:00",1601,51
"2013-11-25 06:24:00",1602,98
"2013-11-25 06:21:00",1603,109
"2013-11-25 01:22:00",1604,335
"2013-11-20 09:56:00",1605,115
"2013-11-20 00:24:00",1606,61
"2013-11-20 00:16:00",1607,79
"2013-11-20 00:15:00",1608,67
"2013-11-19 10:01:00",1609,681
"2013-11-19 00:02:00",1610,154
"2013-11-18 23:53:00",1611,107
"2013-11-18 23:39:00",1612,29
"2013-11-18 23:22:00",1613,74
"2013-11-18 02:28:00",1614,819
"2013-11-18 01:32:00",1615,557
"2013-11-17 22:00:00",1616,75
"2013-11-17 08:16:00",1617,185
"2013-11-17 04:55:00",1618,109
"2013-11-17 04:44:00",1619,190
"2013-11-16 00:00:00",1620,197
"2013-11-15 22:45:00",1621,207
"2013-11-15 21:53:00",1622,331
"2013-11-15 20:59:00",1623,64
"2013-11-15 05:41:00",1624,206
"2013-11-14 10:47:00",1625,369
"2013-11-12 10:29:00",1626,189
"2013-11-12 08:07:00",1627,23
"2013-11-11 19:09:00",1628,76
"2013-11-11 09:39:00",1629,263
"2013-11-08 21:50:00",1630,59
"2013-11-06 11:12:00",1631,125
"2013-11-06 10:37:00",1632,162
"2013-11-06 06:26:00",1633,68
"2013-11-05 09:46:00",1634,742
"2013-11-05 05:09:00",1635,358
"2013-11-05 01:29:00",1636,228
"2013-11-04 10:25:00",1637,112
"2013-11-04 10:16:00",1638,133
"2013-11-04 06:10:00",1639,594
"2013-11-03 02:51:00",1640,399
"2013-11-02 23:42:00",1641,588
"2013-11-02 10:32:00",1642,180
"2013-11-02 07:39:00",1643,491
"2013-11-02 07:37:00",1644,64
"2013-11-02 07:35:00",1645,177
"2013-11-02 05:51:00",1646,659
"2013-11-02 03:57:00",1647,217
"2013-11-02 03:55:00",1648,141
"2013-11-02 03:55:00",1649,169
"2013-11-02 03:53:00",1650,471
"2013-11-01 23:55:00",1651,348
"2013-11-01 23:44:00",1652,128
"2013-11-01 08:39:00",1653,138
"2013-11-01 01:06:00",1654,124
"2013-10-31 06:39:00",1655,131
"2013-10-30 11:20:00",1656,131
"2013-10-29 08:07:00",1657,63
"2013-10-26 21:14:00",1658,110
"2013-10-26 07:09:00",1659,58
"2013-10-26 05:28:00",1660,83
"2013-10-26 05:27:00",1661,170
"2013-10-26 00:14:00",1662,219
"2013-10-25 03:24:00",1663,155
"2013-10-24 12:36:00",1664,103
"2013-10-24 10:13:00",1665,239
"2013-10-24 09:56:00",1666,53
"2013-10-24 07:32:00",1667,243
"2013-10-23 14:33:00",1668,128
"2013-10-23 11:49:00",1669,253
"2013-10-23 11:45:00",1670,143
"2013-10-23 10:32:00",1671,135
"2013-10-22 10:28:00",1672,71
"2013-10-21 02:28:00",1673,6
"2013-10-20 02:48:00",1674,78
"2013-10-19 03:42:00",1675,46
"2013-10-18 11:46:00",1676,195
"2013-10-18 07:08:00",1677,46
"2013-10-18 03:05:00",1678,101
"2013-10-18 02:00:00",1679,75
"2013-10-18 00:15:00",1680,87
"2013-10-17 21:39:00",1681,107
"2013-10-17 09:29:00",1682,60
"2013-10-17 09:22:00",1683,60
"2013-10-17 01:41:00",1684,33
"2013-10-17 01:14:00",1685,158
"2013-10-16 23:32:00",1686,118
"2013-10-16 12:09:00",1687,1290
"2013-10-16 11:41:00",1688,1171
"2013-10-16 11:36:00",1689,117
"2013-10-16 11:14:00",1690,32
"2013-10-16 10:16:00",1691,110
"2013-10-15 21:01:00",1692,171
"2013-10-13 07:40:00",1693,219
"2013-10-13 06:30:00",1694,73
"2013-10-13 02:20:00",1695,100
"2013-10-13 01:49:00",1696,23
"2013-10-12 10:21:00",1697,270
"2013-10-11 20:57:00",1698,84
"2013-10-11 08:23:00",1699,213
"2013-10-11 06:03:00",1700,174
"2013-10-11 01:47:00",1701,197
"2013-10-11 00:00:00",1702,84
"2013-10-10 10:25:00",1703,52
"2013-10-10 08:49:00",1704,415
"2013-10-10 00:00:00",1705,149
"2013-10-09 22:38:00",1706,310
"2013-10-09 12:43:00",1707,116
"2013-10-09 00:40:00",1708,272
"2013-10-08 07:26:00",1709,48
"2013-10-07 10:35:00",1710,46
"2013-10-05 00:03:00",1711,88
"2013-10-03 12:48:00",1712,18
"2013-10-02 01:27:00",1713,64
"2013-09-29 01:15:00",1714,44
"2013-09-28 21:51:00",1715,28
"2013-09-28 21:48:00",1716,31
"2013-09-25 09:05:00",1717,41
"2013-09-25 03:29:00",1718,18
"2013-09-24 07:16:00",1719,90
"2013-09-22 09:21:00",1720,74
"2013-09-17 00:59:00",1721,77
"2013-09-12 04:12:00",1722,54
"2013-09-12 02:34:00",1723,86
"2013-09-12 01:34:00",1724,31
"2013-09-11 21:38:00",1725,68
"2013-09-11 03:42:00",1726,43
"2013-09-11 03:34:00",1727,43
"2013-09-11 02:56:00",1728,89
"2013-09-11 02:05:00",1729,141
"2013-09-11 00:12:00",1730,554
"2013-09-10 23:42:00",1731,63
"2013-09-10 04:07:00",1732,155
"2013-09-09 10:13:00",1733,14
"2013-09-09 10:12:00",1734,10
"2013-09-04 22:31:00",1735,113
"2013-09-03 02:57:00",1736,49
"2013-09-01 05:26:00",1737,1
"2013-08-28 02:04:00",1738,30
"2013-08-25 22:20:00",1739,28
"2013-08-10 23:20:00",1740,173
"2013-08-06 12:17:00",1741,57
"2013-08-04 13:57:00",1742,35
"2013-08-01 00:48:00",1743,17
"2013-08-01 00:45:00",1744,26
"2013-07-31 11:15:00",1745,43
"2013-07-31 10:27:00",1746,50
"2013-07-31 04:52:00",1747,76
"2013-07-31 04:51:00",1748,8
"2013-07-30 21:20:00",1749,2
"2013-07-29 07:10:00",1750,139
"2013-07-29 06:27:00",1751,35
"2013-07-29 06:24:00",1752,16
"2013-07-29 06:23:00",1753,104
"2013-07-24 21:55:00",1754,124
"2013-07-24 12:10:00",1755,5
"2013-07-24 07:12:00",1756,103
"2013-07-24 01:22:00",1757,32
"2013-07-24 00:56:00",1758,84
"2013-07-24 00:52:00",1759,53
"2013-07-24 00:50:00",1760,38
"2013-07-24 00:31:00",1761,107
"2013-07-20 09:25:00",1762,103
"2013-07-20 09:18:00",1763,58
"2013-07-20 09:13:00",1764,48
"2013-07-19 01:20:00",1765,84
"2013-07-18 23:20:00",1766,77
"2013-07-18 22:58:00",1767,62
"2013-07-18 11:53:00",1768,25
"2013-07-18 07:39:00",1769,80
"2013-07-18 07:34:00",1770,87
"2013-07-15 02:23:00",1771,108
"2013-07-08 00:07:00",1772,45
"2013-07-06 02:40:00",1773,23
"2013-07-05 09:29:00",1774,83
"2013-07-02 13:06:00",1775,55
"2013-07-02 02:41:00",1776,43
"2013-06-29 22:40:00",1777,63
"2013-06-29 10:48:00",1778,15
"2013-06-29 00:00:00",1779,6
"2013-06-28 04:28:00",1780,32
"2013-06-25 22:33:00",1781,5
"2013-06-25 03:09:00",1782,51
"2013-06-25 00:12:00",1783,19
"2013-06-23 03:18:00",1784,45
"2013-06-23 02:02:00",1785,14
"2013-06-21 22:56:00",1786,55
"2013-06-20 23:27:00",1787,69
"2013-06-20 03:33:00",1788,73
"2013-06-19 22:44:00",1789,46
"2013-06-17 00:06:00",1790,33
"2013-06-16 23:45:00",1791,23
"2013-06-16 07:46:00",1792,42
"2013-06-15 06:43:00",1793,70
"2013-06-15 03:59:00",1794,22
"2013-06-15 03:57:00",1795,17
"2013-06-15 02:44:00",1796,56
"2013-06-15 01:55:00",1797,69
"2013-06-15 01:42:00",1798,45
"2013-06-14 13:55:00",1799,31
"2013-06-14 09:53:00",1800,28
"2013-06-14 08:05:00",1801,53
"2013-06-13 08:41:00",1802,73
"2013-06-13 03:26:00",1803,21
"2013-06-13 01:13:00",1804,86
"2013-06-11 23:17:00",1805,65
"2013-06-11 09:22:00",1806,18
"2013-06-09 08:15:00",1807,47
"2013-06-09 00:00:00",1808,9
"2013-06-08 06:52:00",1809,65
"2013-06-08 06:44:00",1810,90
"2013-06-07 02:39:00",1811,25
"2013-06-07 01:13:00",1812,23
"2013-06-03 07:08:00",1813,14
"2013-06-02 17:03:00",1814,10
"2013-06-02 11:00:00",1815,36
"2013-06-02 03:47:00",1816,37
"2013-06-01 00:07:00",1817,83
"2013-05-31 20:55:00",1818,123
"2013-05-30 23:43:00",1819,75
"2013-05-30 18:35:00",1820,43
"2013-05-30 18:34:00",1821,109
"2013-05-29 08:18:00",1822,71
"2013-05-29 08:17:00",1823,67
"2013-05-28 03:15:00",1824,52
"2013-05-28 03:13:00",1825,80
"2013-05-28 03:13:00",1826,50
"2013-05-25 23:32:00",1827,31
"2013-05-20 11:34:00",1828,9
"2013-05-19 21:29:00",1829,8
"2013-05-19 15:47:00",1830,7
"2013-05-19 15:46:00",1831,7
"2013-05-19 05:23:00",1832,19
"2013-05-19 04:57:00",1833,39
"2013-05-18 11:40:00",1834,34
"2013-05-16 11:29:00",1835,97
"2013-05-15 07:57:00",1836,118
"2013-05-14 01:31:00",1837,48
"2013-05-12 05:16:00",1838,18
"2013-05-09 00:00:00",1839,6
"2013-05-07 22:31:00",1840,32
"2013-05-07 22:00:00",1841,117
"2013-05-05 05:20:00",1842,29
"2013-05-02 02:02:00",1843,75
"2013-05-02 00:30:00",1844,94
"2013-04-27 13:02:00",1845,67
"2013-04-27 08:20:00",1846,23
"2013-04-27 08:01:00",1847,96
"2013-04-27 06:02:00",1848,10
"2013-04-25 05:01:00",1849,57
"2013-04-24 23:52:00",1850,59
"2013-04-24 01:23:00",1851,71
"2013-04-23 08:16:00",1852,65
"2013-04-23 04:05:00",1853,41
"2013-04-23 00:52:00",1854,52
"2013-04-22 23:46:00",1855,60
"2013-04-22 11:55:00",1856,5
"2013-04-22 10:41:00",1857,0
"2013-04-22 10:16:00",1858,80
"2013-04-22 00:00:00",1859,10
"2013-04-19 03:04:00",1860,310
"2013-04-16 01:16:00",1861,45
"2013-04-09 07:58:00",1862,16
"2013-04-09 07:51:00",1863,31
"2013-04-09 02:37:00",1864,35
"2013-04-08 23:18:00",1865,84
"2013-04-08 09:23:00",1866,7
"2013-04-08 03:45:00",1867,34
"2013-04-08 01:54:00",1868,100
"2013-04-07 09:13:00",1869,28
"2013-04-07 08:11:00",1870,124
"2013-04-07 05:50:00",1871,135
"2013-04-06 11:20:00",1872,139
"2013-04-06 09:10:00",1873,84
"2013-04-05 10:49:00",1874,80
"2013-04-05 00:14:00",1875,68
"2013-04-04 21:43:00",1876,60
"2013-04-04 12:03:00",1877,50
"2013-04-04 10:02:00",1878,9
"2013-04-03 05:50:00",1879,57
"2013-04-03 03:46:00",1880,18
"2013-04-02 11:44:00",1881,220
"2013-04-02 09:20:00",1882,110
"2013-04-02 08:55:00",1883,30
"2013-03-31 23:22:00",1884,32
"2013-03-31 09:57:00",1885,54
"2013-03-31 09:57:00",1886,129
"2013-03-30 03:34:00",1887,62
"2013-03-29 03:29:00",1888,23
"2013-03-29 01:57:00",1889,26
"2013-03-28 01:52:00",1890,49
"2013-03-28 00:36:00",1891,21
"2013-03-26 03:18:00",1892,90
"2013-03-26 03:05:00",1893,22
"2013-03-25 10:29:00",1894,95
"2013-03-25 05:14:00",1895,51
"2013-03-25 02:38:00",1896,32
"2013-03-24 23:02:00",1897,55
"2013-03-24 23:01:00",1898,87
"2013-03-24 03:21:00",1899,52
"2013-03-23 10:41:00",1900,75
"2013-03-21 11:33:00",1901,7
"2013-03-20 01:07:00",1902,25
"2013-03-16 22:24:00",1903,65
"2013-03-13 11:58:00",1904,79
"2013-03-13 01:14:00",1905,28
"2013-03-11 10:41:00",1906,65
"2013-03-10 10:02:00",1907,49
"2013-03-10 04:23:00",1908,3
"2013-03-09 09:22:00",1909,8
"2013-03-08 22:07:00",1910,74
"2013-03-08 07:03:00",1911,25
"2013-03-08 02:07:00",1912,30
"2013-03-07 23:11:00",1913,69
"2013-03-07 11:46:00",1914,65
"2013-03-06 11:21:00",1915,48
"2013-03-06 06:39:00",1916,67
"2013-03-06 06:05:00",1917,66
"2013-03-06 05:50:00",1918,57
"2013-03-04 05:35:00",1919,42
"2013-03-04 01:33:00",1920,17
"2013-03-04 00:47:00",1921,64
"2013-03-03 23:14:00",1922,62
"2013-03-03 23:07:00",1923,80
"2013-03-02 08:35:00",1924,117
"2013-03-02 08:33:00",1925,48
"2013-03-01 08:51:00",1926,88
"2013-02-28 09:15:00",1927,25
"2013-02-28 09:05:00",1928,34
"2013-02-28 08:44:00",1929,51
"2013-02-28 08:35:00",1930,47
"2013-02-28 05:07:00",1931,66
"2013-02-27 05:49:00",1932,41
"2013-02-27 05:21:00",1933,59
"2013-02-27 05:12:00",1934,70
"2013-02-26 07:44:00",1935,53
"2013-02-26 07:24:00",1936,54
"2013-02-26 07:11:00",1937,75
"2013-02-26 07:06:00",1938,102
"2013-02-26 06:47:00",1939,62
"2013-02-25 10:37:00",1940,38
"2013-02-25 10:24:00",1941,62
"2013-02-25 09:37:00",1942,5
"2013-02-24 07:16:00",1943,70
"2013-02-24 07:14:00",1944,28
"2013-02-24 04:55:00",1945,82
"2013-02-24 01:51:00",1946,57
"2013-02-23 12:28:00",1947,37
"2013-02-20 23:46:00",1948,33
"2013-02-20 11:17:00",1949,45
"2013-02-20 11:11:00",1950,21
"2013-02-19 21:06:00",1951,7
"2013-02-18 04:15:00",1952,48
"2013-02-18 04:14:00",1953,18
"2013-02-17 08:59:00",1954,66
"2013-02-17 03:58:00",1955,67
"2013-02-16 07:52:00",1956,63
"2013-02-16 07:21:00",1957,51
"2013-02-16 06:11:00",1958,93
"2013-02-16 03:05:00",1959,53
"2013-02-15 09:47:00",1960,33
"2013-02-15 09:00:00",1961,90
"2013-02-15 08:51:00",1962,98
"2013-02-15 07:59:00",1963,26
"2013-02-15 05:51:00",1964,22
"2013-02-15 03:35:00",1965,83
"2013-02-15 02:54:00",1966,80
"2013-02-11 03:53:00",1967,27
"2013-02-11 03:52:00",1968,14
"2013-02-10 00:55:00",1969,18
"2013-02-08 00:59:00",1970,24
"2013-02-08 00:37:00",1971,27
"2013-02-07 11:41:00",1972,41
"2013-02-03 06:43:00",1973,38
"2013-02-03 06:30:00",1974,28
"2013-02-03 00:37:00",1975,42
"2013-02-03 00:13:00",1976,60
"2013-02-02 21:06:00",1977,89
"2013-02-02 08:30:00",1978,36
"2013-02-02 08:24:00",1979,54
"2013-02-02 08:17:00",1980,48
"2013-02-02 08:12:00",1981,33
"2013-01-31 07:10:00",1982,34
"2013-01-31 07:09:00",1983,30
"2013-01-31 05:51:00",1984,47
"2013-01-31 05:37:00",1985,29
"2013-01-31 04:34:00",1986,39
"2013-01-31 03:35:00",1987,21
"2013-01-30 23:57:00",1988,70
"2013-01-30 09:25:00",1989,57
"2013-01-30 09:22:00",1990,78
"2013-01-30 04:37:00",1991,112
"2013-01-29 09:09:00",1992,43
"2013-01-29 08:57:00",1993,38
"2013-01-29 08:56:00",1994,69
"2013-01-26 08:31:00",1995,96
"2013-01-26 05:47:00",1996,44
"2013-01-25 11:29:00",1997,52
"2013-01-25 00:50:00",1998,55
"2013-01-24 10:12:00",1999,49
"2013-01-24 10:10:00",2000,35
"2013-01-24 05:00:00",2001,128
"2013-01-23 13:44:00",2002,48
"2013-01-22 10:09:00",2003,42
"2013-01-21 11:40:00",2004,9
"2013-01-21 05:06:00",2005,11
"2013-01-18 22:47:00",2006,39
"2013-01-18 09:10:00",2007,2
"2013-01-17 13:22:00",2008,44
"2013-01-16 22:25:00",2009,50
"2013-01-16 10:01:00",2010,56
"2013-01-16 00:05:00",2011,11
"2013-01-15 21:13:00",2012,27
"2013-01-15 06:26:00",2013,16
"2013-01-14 04:40:00",2014,56
"2013-01-13 23:29:00",2015,60
"2013-01-13 09:46:00",2016,16
"2013-01-13 09:20:00",2017,1
"2013-01-13 04:43:00",2018,43
"2013-01-13 04:11:00",2019,16
"2013-01-13 03:24:00",2020,48
"2013-01-13 03:23:00",2021,77
"2013-01-13 00:41:00",2022,16
"2013-01-12 23:54:00",2023,41
"2013-01-12 06:48:00",2024,98
"2013-01-12 02:15:00",2025,118
"2013-01-11 13:00:00",2026,30
"2013-01-11 11:55:00",2027,12
"2013-01-11 00:25:00",2028,69
"2013-01-10 20:49:00",2029,77
"2013-01-10 04:27:00",2030,26
"2013-01-10 01:07:00",2031,6
"2013-01-09 22:27:00",2032,32
"2013-01-09 02:50:00",2033,63
"2013-01-09 00:41:00",2034,41
"2013-01-08 09:47:00",2035,53
"2013-01-08 08:28:00",2036,47
"2013-01-06 09:25:00",2037,30
"2013-01-06 02:24:00",2038,44
"2013-01-06 02:15:00",2039,52
"2013-01-05 09:54:00",2040,65
"2013-01-04 07:23:00",2041,17
"2013-01-03 09:39:00",2042,47
"2013-01-03 09:17:00",2043,21
"2013-01-03 01:30:00",2044,13
"2013-01-02 09:06:00",2045,57
"2013-01-02 02:23:00",2046,29
"2012-12-23 03:11:00",2047,0
"2012-12-21 06:02:00",2048,5
"2012-12-13 11:36:00",2049,3
"2012-11-18 09:50:00",2050,7
"2012-11-18 09:16:00",2051,2
"2012-11-09 03:28:00",2052,17
"2012-11-09 00:54:00",2053,48
"2012-11-08 03:32:00",2054,13
"2012-11-08 03:28:00",2055,19
"2012-11-07 02:46:00",2056,16
"2012-11-06 05:23:00",2057,25
"2012-11-05 05:19:00",2058,44
"2012-11-05 05:07:00",2059,12
"2012-11-05 05:03:00",2060,23
"2012-11-05 04:55:00",2061,26
"2012-11-05 04:51:00",2062,33
"2012-11-05 04:32:00",2063,23
"2012-11-05 03:59:00",2064,26
"2012-11-05 02:05:00",2065,41
"2012-11-04 10:50:00",2066,17
"2012-11-04 04:56:00",2067,53
"2012-11-04 04:00:00",2068,48
"2012-11-04 02:27:00",2069,33
"2012-11-03 08:10:00",2070,55
"2012-11-03 06:23:00",2071,21
"2012-11-03 01:39:00",2072,34
"2012-11-02 11:09:00",2073,50
"2012-11-02 11:05:00",2074,31
"2012-11-02 09:41:00",2075,92
"2012-11-02 04:01:00",2076,27
"2012-11-01 09:35:00",2077,37
"2012-11-01 08:58:00",2078,28
"2012-11-01 00:48:00",2079,26
"2012-10-31 12:38:00",2080,26
"2012-10-31 09:44:00",2081,48
"2012-10-31 09:29:00",2082,69
"2012-10-31 02:05:00",2083,30
"2012-10-30 19:13:00",2084,26
"2012-10-30 07:15:00",2085,26
"2012-10-30 06:43:00",2086,15
"2012-10-30 04:25:00",2087,18
"2012-10-30 02:23:00",2088,32
"2012-10-29 12:10:00",2089,37
"2012-10-28 03:46:00",2090,22
"2012-10-27 09:38:00",2091,38
"2012-10-27 02:28:00",2092,34
"2012-10-26 03:49:00",2093,28
"2012-10-24 22:28:00",2094,46
"2012-10-24 01:37:00",2095,26
"2012-10-24 01:19:00",2096,18
"2012-10-23 08:19:00",2097,61
"2012-10-23 08:16:00",2098,32
"2012-10-23 08:14:00",2099,57
"2012-10-23 06:39:00",2100,25
"2012-10-23 06:37:00",2101,34
"2012-10-23 03:42:00",2102,23
"2012-10-22 23:57:00",2103,48
"2012-10-22 09:35:00",2104,16
"2012-10-22 07:33:00",2105,33
"2012-10-22 07:05:00",2106,25
"2012-10-22 03:42:00",2107,49
"2012-10-22 01:17:00",2108,28
"2012-10-21 03:53:00",2109,29
"2012-10-20 10:53:00",2110,20
"2012-10-20 09:14:00",2111,88
"2012-10-20 02:47:00",2112,62
"2012-10-19 10:55:00",2113,68
"2012-10-19 08:53:00",2114,18
"2012-10-19 08:30:00",2115,40
"2012-10-19 08:15:00",2116,14
"2012-10-19 04:57:00",2117,18
"2012-10-19 01:15:00",2118,46
"2012-10-18 10:37:00",2119,50
"2012-10-18 08:55:00",2120,59
"2012-10-18 08:09:00",2121,68
"2012-10-18 07:19:00",2122,37
"2012-10-18 06:53:00",2123,46
"2012-10-17 08:59:00",2124,89
"2012-10-17 07:38:00",2125,26
"2012-10-17 03:19:00",2126,16
"2012-10-17 02:54:00",2127,35
"2012-10-17 02:09:00",2128,18
"2012-10-16 09:15:00",2129,42
"2012-10-16 08:44:00",2130,37
"2012-10-16 08:16:00",2131,41
"2012-10-16 07:29:00",2132,39
"2012-10-16 07:14:00",2133,35
"2012-10-16 07:07:00",2134,47
"2012-10-15 08:24:00",2135,29
"2012-10-15 08:21:00",2136,13
"2012-10-15 08:19:00",2137,25
"2012-10-15 07:30:00",2138,30
"2012-10-15 07:23:00",2139,31
"2012-10-15 07:06:00",2140,39
"2012-10-15 06:57:00",2141,33
"2012-10-15 01:01:00",2142,25
"2012-10-14 07:56:00",2143,52
"2012-10-13 11:49:00",2144,23
"2012-10-13 04:53:00",2145,23
"2012-10-13 04:52:00",2146,46
"2012-10-13 01:18:00",2147,32
"2012-10-12 08:47:00",2148,32
"2012-10-12 03:58:00",2149,26
"2012-10-12 03:57:00",2150,16
"2012-10-11 12:54:00",2151,39
"2012-10-10 10:34:00",2152,25
"2012-10-10 05:04:00",2153,38
"2012-10-09 09:25:00",2154,16
"2012-10-09 08:53:00",2155,21
"2012-10-09 08:50:00",2156,14
"2012-10-09 08:46:00",2157,16
"2012-10-09 08:38:00",2158,15
"2012-10-08 04:47:00",2159,12
"2012-10-08 04:01:00",2160,16
"2012-10-08 01:35:00",2161,16
"2012-10-07 11:18:00",2162,24
"2012-10-06 23:49:00",2163,14
"2012-10-06 09:40:00",2164,17
"2012-10-06 05:24:00",2165,1
"2012-10-06 04:55:00",2166,34
"2012-10-06 01:45:00",2167,41
"2012-10-05 23:15:00",2168,31
"2012-10-05 08:26:00",2169,54
"2012-10-05 05:30:00",2170,88
"2012-10-04 23:28:00",2171,20
"2012-10-04 08:57:00",2172,40
"2012-10-04 08:35:00",2173,68
"2012-10-03 10:26:00",2174,77
"2012-10-03 09:10:00",2175,42
"2012-10-02 23:11:00",2176,15
"2012-10-02 09:16:00",2177,57
"2012-10-02 05:15:00",2178,25
"2012-10-01 10:00:00",2179,42
"2012-10-01 09:40:00",2180,46
"2012-10-01 05:50:00",2181,14
"2012-10-01 03:32:00",2182,28
"2012-09-30 21:55:00",2183,6
"2012-09-30 21:51:00",2184,21
"2012-09-30 10:53:00",2185,19
"2012-09-30 10:21:00",2186,20
"2012-09-30 10:06:00",2187,23
"2012-09-30 09:58:00",2188,42
"2012-09-30 09:53:00",2189,48
"2012-09-30 09:12:00",2190,54
"2012-09-30 09:10:00",2191,44
"2012-09-30 01:50:00",2192,4
"2012-09-29 21:51:00",2193,42
"2012-09-29 11:19:00",2194,19
"2012-09-29 10:02:00",2195,18
"2012-09-29 09:44:00",2196,26
"2012-09-29 08:57:00",2197,33
"2012-09-29 08:24:00",2198,27
"2012-09-29 08:12:00",2199,18
"2012-09-29 08:09:00",2200,20
"2012-09-29 07:43:00",2201,18
"2012-09-29 05:30:00",2202,26
"2012-09-29 02:33:00",2203,28
"2012-09-28 09:03:00",2204,31
"2012-09-28 05:19:00",2205,32
"2012-09-28 05:15:00",2206,15
"2012-09-27 09:59:00",2207,25
"2012-09-27 09:58:00",2208,18
"2012-09-27 09:55:00",2209,78
"2012-09-27 06:31:00",2210,26
"2012-09-27 04:42:00",2211,20
"2012-09-27 04:41:00",2212,16
"2012-09-27 04:30:00",2213,15
"2012-09-27 03:04:00",2214,31
"2012-09-27 01:39:00",2215,38
"2012-09-26 10:45:00",2216,21
"2012-09-26 05:12:00",2217,26
"2012-09-26 03:36:00",2218,21
"2012-09-26 03:11:00",2219,24
"2012-09-26 01:53:00",2220,26
"2012-09-25 22:15:00",2221,29
"2012-09-25 11:54:00",2222,19
"2012-09-25 08:36:00",2223,12
"2012-09-25 04:57:00",2224,23
"2012-09-25 03:36:00",2225,24
"2012-09-24 08:46:00",2226,23
"2012-09-24 08:40:00",2227,18
"2012-09-24 05:24:00",2228,18
"2012-09-24 02:05:00",2229,16
"2012-09-24 01:00:00",2230,17
"2012-09-23 11:14:00",2231,22
"2012-09-23 08:58:00",2232,2
"2012-09-23 08:31:00",2233,18
"2012-09-23 08:16:00",2234,15
"2012-09-22 21:20:00",2235,2
"2012-09-22 08:50:00",2236,15
"2012-09-22 08:28:00",2237,1
"2012-09-22 08:21:00",2238,21
"2012-09-22 08:06:00",2239,30
"2012-09-22 08:04:00",2240,18
"2012-09-22 04:27:00",2241,23
"2012-09-22 03:48:00",2242,15
"2012-09-22 02:22:00",2243,2
"2012-09-21 22:37:00",2244,11
"2012-09-21 21:04:00",2245,25
"2012-09-21 09:49:00",2246,60
"2012-09-21 05:59:00",2247,4
"2012-09-21 05:25:00",2248,27
"2012-09-21 05:15:00",2249,17
"2012-09-21 03:03:00",2250,23
"2012-09-21 02:25:00",2251,14
"2012-09-21 01:50:00",2252,28
"2012-09-20 11:25:00",2253,16
"2012-09-20 11:11:00",2254,17
"2012-09-20 02:31:00",2255,37
"2012-09-19 10:07:00",2256,26
"2012-09-19 04:30:00",2257,30
"2012-09-19 04:08:00",2258,35
"2012-09-19 02:41:00",2259,21
"2012-09-19 02:38:00",2260,13
"2012-09-19 02:30:00",2261,29
"2012-09-19 02:28:00",2262,13
"2012-09-19 02:25:00",2263,17
"2012-09-19 01:01:00",2264,50
"2012-09-18 08:28:00",2265,26
"2012-09-18 02:54:00",2266,29
"2012-09-18 01:42:00",2267,36
"2012-09-17 23:16:00",2268,40
"2012-09-17 22:35:00",2269,37
"2012-09-17 21:47:00",2270,19
"2012-09-17 10:01:00",2271,46
"2012-09-17 08:40:00",2272,115
"2012-09-17 08:21:00",2273,31
"2012-09-17 01:51:00",2274,20
"2012-09-16 11:52:00",2275,12
"2012-09-16 11:44:00",2276,21
"2012-09-16 11:43:00",2277,29
"2012-09-16 10:23:00",2278,30
"2012-09-16 10:07:00",2279,20
"2012-09-16 09:51:00",2280,18
"2012-09-16 09:29:00",2281,41
"2012-09-16 09:22:00",2282,23
"2012-09-16 06:04:00",2283,43
"2012-09-16 06:01:00",2284,19
"2012-09-16 02:03:00",2285,20
"2012-09-16 01:36:00",2286,41
"2012-09-16 00:01:00",2287,24
"2012-09-15 22:50:00",2288,17
"2012-09-15 05:14:00",2289,18
"2012-09-15 04:28:00",2290,25
"2012-09-15 02:35:00",2291,42
"2012-09-13 21:56:00",2292,50
"2012-09-13 20:33:00",2293,15
"2012-09-13 11:02:00",2294,27
"2012-09-13 10:59:00",2295,16
"2012-09-13 03:53:00",2296,22
"2012-09-13 03:39:00",2297,15
"2012-09-12 02:30:00",2298,22
"2012-09-10 12:21:00",2299,12
"2012-09-10 10:04:00",2300,26
"2012-09-10 09:43:00",2301,19
"2012-09-10 08:59:00",2302,16
"2012-09-10 08:09:00",2303,23
